wl,IR
1.699999899190006,11.974942795368957
1.6999970091952616,11.833426403477743
1.6999941192103434,11.858678906243316
1.699991229235251,11.877735315768643
1.6999883392699844,11.891922683107747
1.6999854493145437,11.901973097638495
1.6999825593689286,11.908639150688115
1.6999796694331395,11.912668251147638
1.6999767795071756,11.914777504277346
1.6999738895910375,11.915700670082806
1.699970999684725,11.915986864757908
1.6999681097882382,11.915719936136231
1.6999652199015765,11.914717550956812
1.6999623300247402,11.912954176160506
1.6999594401577298,11.910621162363324
1.699956550300544,11.907844403579427
1.6999536604531837,11.904563062984362
1.6999507706156485,11.90082914258936
1.699947880787939,11.896908482251611
1.699944990970054,11.892657449908114
1.699942101161994,11.887216191758329
1.699939211363759,11.879789595819943
1.6999363215753491,11.870130493207698
1.6999334317967643,11.857754085835582
1.6999305420280042,11.841198714455683
1.6999276522690687,11.818733841149863
1.699924762519958,11.789840134839576
1.6999218727806722,11.757316195720508
1.6999189830512111,11.72954284567001
1.6999160933315745,11.718202098355617
1.6999132036217623,11.728864616918269
1.6999103139217746,11.755123980807582
1.6999074242316117,11.785336857029602
1.6999045345512729,11.811772346735717
1.6999016448807582,11.83227180824544
1.6998987552200682,11.847418869500189
1.6998958655692025,11.858272297213485
1.6998929759281607,11.865776555327841
1.699890086296943,11.87078985663327
1.69988719667555,11.874087381119523
1.6998843070639804,11.876269957696005
1.6998814174622348,11.877661439322592
1.6998785278703132,11.878411105720076
1.6998756382882163,11.878649056988987
1.6998727487159422,11.878452880124279
1.6998698591534922,11.877802151911292
1.699866969600866,11.876647997520633
1.6998640800580633,11.874975347546458
1.6998611905250847,11.872791534071224
1.6998583010019293,11.870061655806017
1.6998554114885975,11.866645189476335
1.6998525219850893,11.862300767797393
1.6998496324914045,11.856735104387347
1.6998467430075432,11.849628382995892
1.6998438535335052,11.840638201297578
1.6998409640692902,11.82936922627378
1.6998380746148987,11.815430050621549
1.6998351851703306,11.799150750315334
1.6998322957355854,11.7830162951443
1.6998294063106631,11.771744834998822
1.6998265168955642,11.769042086402175
1.6998236274902883,11.774918377951094
1.6998207380948351,11.786579999280292
1.6998178487092048,11.79982978967052
1.6998149593333978,11.810933911345293
1.6998120699674129,11.818210530962952
1.699809180611251,11.821607404882215
1.699806291264912,11.821671785655719
1.6998034019283959,11.819223029394289
1.6998005126017015,11.815399632311323
1.6997976232848302,11.811207915707786
1.6997947339777812,11.807011688726218
1.6997918446805547,11.802961877713889
1.6997889553931507,11.79946237691874
1.699786066115569,11.79739280833171
1.6997831768478096,11.797728991719152
1.6997802875898722,11.800124908419713
1.6997773983417572,11.80329145723476
1.6997745091034646,11.806592728017907
1.6997716198749937,11.809958893108655
1.699768730656345,11.81324396769686
1.699765841447518,11.816060263285195
1.6997629522485136,11.817969339608988
1.6997600630593306,11.818798349599215
1.6997571738799695,11.818630354284954
1.69975428471043,11.817605024913489
1.6997513955507129,11.815838968443655
1.6997485064008169,11.813492348136233
1.6997456172607426,11.810783390124996
1.6997427281304904,11.807778968432498
1.699739839010059,11.80420273438352
1.6997369498994495,11.799600954149199
1.6997340607986613,11.793682111856606
1.699731171707695,11.786741524863416
1.6997282826265492,11.780201700992983
1.699725393555225,11.776155047645483
1.699722504493722,11.775473196015039
1.6997196154420404,11.777095232064111
1.69971672640018,11.779301595155987
1.6997138373681404,11.780849793764881
1.6997109483459218,11.7813899516746
1.6997080593335245,11.781341052047596
1.6997051703309478,11.78124847296673
1.6997022813381926,11.78122792379352
1.6996993923552577,11.781022515689614
1.6996965033821436,11.780234633048751
1.6996936144188504,11.778463290136163
1.699690725465378,11.775421277179396
1.6996878365217258,11.771016201487459
1.6996849475878946,11.765495489940347
1.6996820586638837,11.759660854470614
1.6996791697496936,11.754743870769191
1.6996762808453236,11.75142754891038
1.699673391950774,11.748979463330832
1.6996705030660455,11.746151076022665
1.6996676141911362,11.742741534110232
1.6996647253260475,11.739926163206482
1.699661836470779,11.739315689160998
1.6996589476253312,11.741443575617064
1.6996560587897027,11.745195189878299
1.6996531699638944,11.749007771433899
1.6996502811479062,11.75202365687124
1.699647392341738,11.754000369814927
1.6996445035453898,11.75492425551777
1.699641614758861,11.75490857242261
1.6996387259821524,11.754133592338196
1.6996358372152633,11.752738002146053
1.6996329484581938,11.750738460569668
1.6996300597109444,11.748046075999028
1.6996271709735142,11.744510797523725
1.6996242822459036,11.739925247236613
1.6996213935281126,11.734130038924443
1.699618504820141,11.727511845187834
1.6996156161219889,11.721606255184144
1.6996127274336559,11.718432616805131
1.6996098387551422,11.718538388281209
1.699606950086448,11.720563354666703
1.6996040614275727,11.722727192790384
1.6996011727785165,11.723905457862566
1.69959828413928,11.723699616584156
1.6995953955098617,11.722283627860348
1.6995925068902629,11.72044471767923
1.6995896182804826,11.719391191709798
1.699586729680522,11.719753476442888
1.6995838410903794,11.720937446496704
1.6995809525100558,11.721946383664033
1.699578063939551,11.722262787519998
1.6995751753788648,11.721843172084684
1.6995722868279977,11.72081117821558
1.6995693982869486,11.719301404714173
1.6995665097557182,11.71743897761003
1.6995636212343064,11.71531941776128
1.699560732722713,11.712955528420864
1.699557844220938,11.710300510249265
1.6995549557289813,11.707342427526964
1.6995520672468427,11.704164691253048
1.6995491787745225,11.700932842159611
1.6995462903120209,11.697794003858483
1.699543401859337,11.694661644069042
1.699540513416471,11.691072157080285
1.6995376249834233,11.686436018894401
