nu,CH4/x=3e-6/T=253K/P=.35atm/L=10000000cm
6099.60098,0.00279294273162
6099.61098,0.00333727338472
6099.62098,0.00406697013826
6099.63098,0.00476135993669
6099.64098,0.00503763372881
6099.65098,0.00477840402143
6099.66098,0.0043728937488
6099.67098,0.00422823608252
6099.68098,0.00446400747292
6099.69098,0.00494876298017
6099.70098,0.00530536338263
6099.71098,0.00512275724957
6099.72098,0.00446133121312
6099.73098,0.00376259456289
6099.74098,0.00325756376877
6099.75098,0.00289547554544
6099.76098,0.00260743846373
6099.77098,0.00239352088312
6099.78098,0.00226915520237
6099.79098,0.00224192304299
6099.80098,0.00230632971087
6099.81098,0.00241975200835
6099.82098,0.00251261514182
6099.83098,0.00257190372304
6099.84098,0.00265437986308
6099.85098,0.00284918391431
6099.86098,0.00323846251599
6099.87098,0.00388604122878
6099.88098,0.00468311298153
6099.89098,0.00509949639987
6099.90098,0.00468534343382
6099.91098,0.00384675733875
6099.92098,0.00317249682284
6099.93098,0.00279110605099
6099.94098,0.00262593365435
6099.95098,0.00261119641258
6099.96098,0.00269619275423
6099.97098,0.00281621114611
6099.98098,0.0029506465922
6099.99098,0.0031472267618
6100.00098,0.00345216118056
6100.01098,0.00382423773292
6100.02098,0.004088299344
6100.03098,0.00410827325497
6100.04098,0.00394431953983
6100.05098,0.00370567551033
6100.06098,0.00350032682076
6100.07098,0.00342715938952
6100.08098,0.003488227699
6100.09098,0.00363878075511
6100.10098,0.00388228109897
6100.11098,0.00426458966456
6100.12098,0.00484279637298
6100.13098,0.00570845883764
6100.14098,0.00696334840946
6100.15098,0.00859733566749
6100.16098,0.0104259855008
6100.17098,0.0124017627806
6100.18098,0.0146135935634
6100.19098,0.0162817532279
6100.20098,0.0160343394612
6100.21098,0.0140553370886
6100.22098,0.0118974974707
6100.23098,0.0105406976633
6100.24098,0.0101110606171
6100.25098,0.0104796446759
6100.26098,0.0115977722285
6100.27098,0.0135950662019
6100.28098,0.0168304212461
6100.29098,0.0220137828971
6100.30098,0.0304342069082
6100.31098,0.0440377908
6100.32098,0.0639230626312
6100.33098,0.0848395767646
6100.34098,0.0925277043046
6100.35098,0.0798347905308
6100.36098,0.0582084053795
6100.37098,0.04017490721
6100.38098,0.0285199212068
6100.39098,0.0214686420111
6100.40098,0.0170528637214
6100.41098,0.0139774249289
6100.42098,0.0115872736568
6100.43098,0.00970329609322
6100.44098,0.00828147116049
6100.45098,0.00724060857248
6100.46098,0.00649149570211
6100.47098,0.00596303615507
6100.48098,0.00560511089664
6100.49098,0.00537670376155
6100.50098,0.00522643718389
6100.51098,0.00512139447813
6100.52098,0.00505645027684
6100.53098,0.00499650264244
6100.54098,0.0049378172082
6100.55098,0.00493198528288
6100.56098,0.00499832826981
6100.57098,0.00511495785865
6100.58098,0.00526422877615
6100.59098,0.00545899169893
6100.60098,0.00572112363405
6100.61098,0.00606540798392
6100.62098,0.00650770345517
6100.63098,0.00707212057548
6100.64098,0.00778424982256
6100.65098,0.00865252609609
6100.66098,0.00970281877497
6100.67098,0.0110556075153
6100.68098,0.0129085683923
6100.69098,0.0155372095712
6100.70098,0.0194102358963
6100.71098,0.0253819863847
6100.72098,0.0348745248399
6100.73098,0.0492616973215
6100.74098,0.0663239327277
6100.75098,0.0767025659134
6100.76098,0.0741036667625
6100.77098,0.0668459371127
6100.78098,0.0659392098285
6100.79098,0.0741276536674
6100.80098,0.0883268569857
6100.81098,0.109397053278
6100.82098,0.146227929116
6100.83098,0.195882694065
6100.84098,0.223241720244
6100.85098,0.198182888553
6100.86098,0.145599403367
6100.87098,0.101902319576
6100.88098,0.075630129979
6100.89098,0.061426359168
6100.90098,0.054614799401
6100.91098,0.0543921868641
6100.92098,0.0619875927434
6100.93098,0.0787146946663
6100.94098,0.101230417946
6100.95098,0.114897003122
6100.96098,0.105316709734
6100.97098,0.08000749397
6100.98098,0.0558706278083
6100.99098,0.0392728270126
6101.00098,0.028883979895
6101.01098,0.0223497711618
6101.02098,0.0180942352495
6101.03098,0.0152085376913
6101.04098,0.0132160497991
6101.05098,0.0118922183936
6101.06098,0.0111378639683
6101.07098,0.0109822635754
6101.08098,0.0114373208548
6101.09098,0.0120039672705
6101.10098,0.0116773389407
6101.11098,0.0103416298105
6101.12098,0.00893881042529
6101.13098,0.00803371606167
6101.14098,0.00762282483747
6101.15098,0.00759511625592
6101.16098,0.00791099588142
6101.17098,0.00863800765719
6101.18098,0.00995493664282
6101.19098,0.012006520707
6101.20098,0.0144186559739
6101.21098,0.0160372347068
6101.22098,0.0161728174139
6101.23098,0.0157261507061
6101.24098,0.0160458047772
6101.25098,0.0174975284111
6101.26098,0.0188645638382
6101.27098,0.0184432521965
6101.28098,0.0164885310324
6101.29098,0.0147346230583
6101.30098,0.0142237518914
6101.31098,0.0152373458648
6101.32098,0.0181497795593
6101.33098,0.0240417791868
6101.34098,0.0351833026205
6101.35098,0.0538711597637
6101.36098,0.0745801443247
6101.37098,0.0791361555102
6101.38098,0.0624722231905
6101.39098,0.042207545546
6101.40098,0.0291409660468
6101.41098,0.0224803175278
6101.42098,0.0196638532881
6101.43098,0.0193468439662
6101.44098,0.0212061397493
6101.45098,0.0256710384154
6101.46098,0.0337494215098
6101.47098,0.0458108211998
6101.48098,0.0583095272713
6101.49098,0.0645800634233
6101.50098,0.0656686021154
6101.51098,0.0715196966983
6101.52098,0.0857924848235
6101.53098,0.0951323194192
6101.54098,0.083763889671
6101.55098,0.0597552684891
6101.56098,0.0393602379896
6101.57098,0.0266246285526
6101.58098,0.0191677783314
6101.59098,0.0146341156061
6101.60098,0.0116613930901
6101.61098,0.00957957697285
6101.62098,0.00807519615206
6101.63098,0.0069903561995
6101.64098,0.00624663251465
6101.65098,0.00579437869914
6101.66098,0.00553199026314
6101.67098,0.0052334887077
6101.68098,0.00479578198033
6101.69098,0.00440057106693
6101.70098,0.00417236182083
6101.71098,0.00401940883596
6101.72098,0.00381209877168
6101.73098,0.00357314663531
6101.74098,0.00337371462377
6101.75098,0.00323052470093
6101.76098,0.00315241211932
6101.77098,0.00317906691795
6101.78098,0.00333579381232
6101.79098,0.0035498760298
6101.80098,0.00369378627952
6101.81098,0.00373687574419
6101.82098,0.003706894007
6101.83098,0.00356029830615
6101.84098,0.00326574185205
6101.85098,0.00289919088428
6101.86098,0.00257412655675
6101.87098,0.00235322363393
6101.88098,0.00223073926856
6101.89098,0.00218433479067
6101.90098,0.00220027621379
6101.91098,0.00222755462779
6101.92098,0.002181370775
6101.93098,0.00207703532127
6101.94098,0.00200363496432
6101.95098,0.00199753330262
6101.96098,0.00205958366053
6101.97098,0.00219293925418
6101.98098,0.00237045599233
6101.99098,0.00250986662499
6102.00098,0.00255363909104
6102.01098,0.00254553845257
6102.02098,0.00251714134352
6102.03098,0.00243133002513
6102.04098,0.00229238671775
6102.05098,0.00216028174331
6102.06098,0.0020795799045
6102.07098,0.00205945877845
6102.08098,0.00206051734863
6102.09098,0.00202524477342
6102.10098,0.00195043033932
6102.11098,0.00187989354232
6102.12098,0.00185127637384
6102.13098,0.00186070350809
6102.14098,0.00187485065329
6102.15098,0.00186556261598
6102.16098,0.00184076426078
6102.17098,0.00182639236151
6102.18098,0.00184837128064
6102.19098,0.00192225979722
6102.20098,0.00204336733213
6102.21098,0.00218412976299
6102.22098,0.00225841123654
6102.23098,0.00221188691571
6102.24098,0.00211308144965
6102.25098,0.00201555132291
6102.26098,0.00191365453714
6102.27098,0.00181869043369
6102.28098,0.00175196778915
6102.29098,0.00171868162211
6102.30098,0.00171283960453
6102.31098,0.00172762560992
6102.32098,0.00175658553549
6102.33098,0.0017944454961
6102.34098,0.00184543922596
6102.35098,0.00192495866198
6102.36098,0.00204966569596
6102.37098,0.00221502084554
6102.38098,0.00236533107718
6102.39098,0.00243293946348
6102.40098,0.00242593808917
6102.41098,0.00241503655425
6102.42098,0.00243288382067
6102.43098,0.00246277219074
6102.44098,0.00250427819814
6102.45098,0.00258329990018
6102.46098,0.0027198702312
6102.47098,0.00290851328979
6102.48098,0.00310642260656
6102.49098,0.00325466006745
6102.50098,0.00334762588664
6102.51098,0.00343957375338
6102.52098,0.00358249432665
6102.53098,0.0037979196665
6102.54098,0.00409218761249
6102.55098,0.0044745814565
6102.56098,0.00496498047779
6102.57098,0.00559859087675
6102.58098,0.00643421713263
6102.59098,0.00756961174627
6102.60098,0.00916169579053
6102.61098,0.0114248134464
6102.62098,0.0145730199735
6102.63098,0.0188189767236
6102.64098,0.0245818176239
6102.65098,0.0324817823715
6102.66098,0.0415904307888
6102.67098,0.0484875379023
6102.68098,0.0532412843217
6102.69098,0.0607484148473
6102.70098,0.073771328866
6102.71098,0.0892774495621
6102.72098,0.0958281865512
6102.73098,0.0853950038684
6102.74098,0.0671878088073
6102.75098,0.0539914218477
6102.76098,0.0497996074814
6102.77098,0.0514590975966
6102.78098,0.0507135981795
6102.79098,0.0423129175318
6102.80098,0.0308530123249
6102.81098,0.0218606173757
6102.82098,0.0161297423929
6102.83098,0.0125945346979
6102.84098,0.0103583903347
6102.85098,0.00890706869083
6102.86098,0.00793247562923
6102.87098,0.00722314310486
6102.88098,0.00666820226745
6102.89098,0.00626432352915
6102.90098,0.00604124765026
6102.91098,0.00600175138094
6102.92098,0.00613366898699
6102.93098,0.00643960308565
6102.94098,0.00697965207138
6102.95098,0.00787969397038
6102.96098,0.00934194518172
6102.97098,0.0117268339526
6102.98098,0.0156943913216
6102.99098,0.0222814660288
6103.00098,0.0321405939405
6103.01098,0.0425130536879
6103.02098,0.0458548496467
6103.03098,0.0389804583873
6103.04098,0.0283857897109
6103.05098,0.0199643837314
6103.06098,0.0144234344419
6103.07098,0.0108764139096
6103.08098,0.00863507689045
6103.09098,0.00720806706321
6103.10098,0.00628291276885
6103.11098,0.00568624355611
6103.12098,0.00532832233242
6103.13098,0.00514112881769
6103.14098,0.00503790341966
6103.15098,0.00495418279885
6103.16098,0.00492027775476
6103.17098,0.00498316264673
6103.18098,0.00515646448705
6103.19098,0.00541154641716
6103.20098,0.00573460810829
6103.21098,0.00618155323055
6103.22098,0.00685385068365
6103.23098,0.00787172991851
6103.24098,0.00939559666271
6103.25098,0.0116742060028
6103.26098,0.0151246320194
6103.27098,0.0204455330452
6103.28098,0.0285242605525
6103.29098,0.0391624764299
6103.30098,0.0483933083236
6103.31098,0.0495575651451
6103.32098,0.0416157540427
6103.33098,0.0307392744262
6103.34098,0.0219172913153
6103.35098,0.0160342969635
6103.36098,0.0123506056719
6103.37098,0.0100450277773
6103.38098,0.00845898591012
6103.39098,0.00718448265007
6103.40098,0.00613781315227
6103.41098,0.00533827143605
6103.42098,0.00474717907692
6103.43098,0.00431544708428
6103.44098,0.00401809650542
6103.45098,0.00382265505493
6103.46098,0.00369687529374
6103.47098,0.00361576130583
6103.48098,0.0035582385342
6103.49098,0.00346587014538
6103.50098,0.00325648179291
6103.51098,0.00299589122824
6103.52098,0.00280784973125
6103.53098,0.00271335865244
6103.54098,0.00267905847858
6103.55098,0.00269248664205
6103.56098,0.00276838020584
6103.57098,0.00287771059438
6103.58098,0.00292085786634
6103.59098,0.00284827561685
6103.60098,0.00270629560321
6103.61098,0.00253510546172
6103.62098,0.00238328755887
6103.63098,0.00228876387601
6103.64098,0.00224566184049
6103.65098,0.00223557817346
6103.66098,0.00225362869311
6103.67098,0.00231040749931
6103.68098,0.00241622948337
6103.69098,0.00255350135098
6103.70098,0.00266208583772
6103.71098,0.00271365292817
6103.72098,0.00276017772994
6103.73098,0.00282721640671
6103.74098,0.00286444699672
6103.75098,0.00284129274217
6103.76098,0.00282039093251
6103.77098,0.00286461985549
6103.78098,0.00300526257787
6103.79098,0.00327437992297
6103.80098,0.00371562116237
6103.81098,0.00439481317055
6103.82098,0.00545817342086
6103.83098,0.0070432956004
6103.84098,0.00859232967617
6103.85098,0.00878173834263
6103.86098,0.00747897176199
6103.87098,0.00600418430839
6103.88098,0.00513902786489
6103.89098,0.00486729157669
6103.90098,0.00487016521472
6103.91098,0.00480902351417
6103.92098,0.00467964899928
6103.93098,0.00451810508888
6103.94098,0.00428184022342
6103.95098,0.00414498816508
6103.96098,0.00417814215314
6103.97098,0.0042206304518
6103.98098,0.00417631920379
6103.99098,0.00402721526355
6104.00098,0.00386814509388
6104.01098,0.00381343342374
6104.02098,0.00384515036308
6104.03098,0.00392497946792
6104.04098,0.00402497796381
6104.05098,0.0041311446036
6104.06098,0.00431381192906
6104.07098,0.00461783878909
6104.08098,0.00488113633127
6104.09098,0.00492481123926
6104.10098,0.00492971046396
6104.11098,0.00512793183595
6104.12098,0.00547537278965
6104.13098,0.00578878326098
6104.14098,0.00601819763732
6104.15098,0.00623867607906
6104.16098,0.00661975131515
6104.17098,0.00730896013472
6104.18098,0.00819680729184
6104.19098,0.00893776951712
6104.20098,0.00939727219598
6104.21098,0.00996824101195
6104.22098,0.0112552890435
6104.23098,0.0137622414316
6104.24098,0.0181370715221
6104.25098,0.0252725072768
6104.26098,0.0353464669483
6104.27098,0.0452621123201
6104.28098,0.04826468779
6104.29098,0.0416922547165
6104.30098,0.0312163542812
6104.31098,0.0226188720712
6104.32098,0.017232948585
6104.33098,0.0142067534608
6104.34098,0.0124046820579
6104.35098,0.011186575874
6104.36098,0.0102040988385
6104.37098,0.00901852714519
6104.38098,0.00765488872409
6104.39098,0.00651879895891
6104.40098,0.00575743744457
6104.41098,0.00528393879619
6104.42098,0.00500296757018
6104.43098,0.00486563369013
6104.44098,0.00485612337904
6104.45098,0.00496385571093
6104.46098,0.00514065126013
6104.47098,0.0052716086582
6104.48098,0.00523046635197
6104.49098,0.00503101398592
6104.50098,0.00482759058634
6104.51098,0.00473554532089
6104.52098,0.00478577436526
6104.53098,0.0049924892735
6104.54098,0.00541298941028
6104.55098,0.00617258759357
6104.56098,0.00732825609255
6104.57098,0.00842683745508
6104.58098,0.00856520587004
6104.59098,0.00774150919152
6104.60098,0.00687081157637
6104.61098,0.00637516922222
6104.62098,0.00610509766555
6104.63098,0.00582393565581
6104.64098,0.00549169719789
6104.65098,0.00524260510049
6104.66098,0.00513254279476
6104.67098,0.00514419311788
6104.68098,0.0052445036891
6104.69098,0.00540410723834
6104.70098,0.00563847286395
6104.71098,0.00596190840817
6104.72098,0.00628489962787
6104.73098,0.0065493487125
6104.74098,0.00676293791768
6104.75098,0.00688173705294
6104.76098,0.00698235828318
6104.77098,0.00728282520728
6104.78098,0.00789772650558
6104.79098,0.00873022313814
6104.80098,0.00946918401404
6104.81098,0.00970880579414
6104.82098,0.0092857273569
6104.83098,0.00850501649001
6104.84098,0.00786219984258
6104.85098,0.00758507523897
6104.86098,0.0076005567729
6104.87098,0.0077295468399
6104.88098,0.00785948078214
6104.89098,0.00809172892502
6104.90098,0.00857874781629
6104.91098,0.00932328605934
6104.92098,0.0101183385959
6104.93098,0.0107895930276
6104.94098,0.0116120245079
6104.95098,0.0131034876881
6104.96098,0.0156062729989
6104.97098,0.0189264945739
6104.98098,0.0216671646132
6104.99098,0.0218275401428
6105.00098,0.0194236340108
6105.01098,0.0164016623402
6105.02098,0.0140699924239
6105.03098,0.0126346206109
6105.04098,0.0119419930586
6105.05098,0.011829263935
6105.06098,0.0121460335698
6105.07098,0.0127037169639
6105.08098,0.0132814517997
6105.09098,0.0135401033235
6105.10098,0.0131956046978
6105.11098,0.0125895051267
6105.12098,0.0122207552472
6105.13098,0.0122033713746
6105.14098,0.0124559865678
6105.15098,0.012870297502
6105.16098,0.0133107888536
6105.17098,0.0136100234094
6105.18098,0.0137608931092
6105.19098,0.0139359180872
6105.20098,0.0142510949194
6105.21098,0.0146928217782
6105.22098,0.0152131137265
6105.23098,0.0158237924348
6105.24098,0.0165649470566
6105.25098,0.0174445299109
6105.26098,0.0184399652589
6105.27098,0.0195771044508
6105.28098,0.0209632636788
6105.29098,0.022708288868
6105.30098,0.0249559286666
6105.31098,0.0279943477883
6105.32098,0.0321240851877
6105.33098,0.037431623764
6105.34098,0.0440500230673
6105.35098,0.0516482028716
6105.36098,0.0575418977398
6105.37098,0.0583347526426
6105.38098,0.0546757116926
6105.39098,0.0505457580464
6105.40098,0.0484777360629
6105.41098,0.0484308704356
6105.42098,0.049482726443
6105.43098,0.0513254456425
6105.44098,0.0543702333105
6105.45098,0.0590005648077
6105.46098,0.0653282859182
6105.47098,0.0730270631152
6105.48098,0.0813899138208
6105.49098,0.0904286466373
6105.50098,0.101483598891
6105.51098,0.116224793549
6105.52098,0.136114307244
6105.53098,0.162789073848
6105.54098,0.198986063335
6105.55098,0.249950364443
6105.56098,0.324836577704
6105.57098,0.439488186713
6105.58098,0.62188017877
6105.59098,0.91661692307
6105.60098,1.36295740274
6105.61098,1.88155628064
6105.62098,2.1562301636
6105.63098,1.93526412113
6105.64098,1.42753391426
6105.65098,0.967255789162
6105.66098,0.657803648824
6105.67098,0.465505623417
6105.68098,0.34508156625
6105.69098,0.267159492301
6105.70098,0.214831786547
6105.71098,0.178546414275
6105.72098,0.152758067865
6105.73098,0.133966440536
6105.74098,0.11987148292
6105.75098,0.109270807886
6105.76098,0.101548274066
6105.77098,0.0960519628598
6105.78098,0.0920615562629
6105.79098,0.0892000815585
6105.80098,0.087532367666
6105.81098,0.0871309799832
6105.82098,0.0879152063627
6105.83098,0.0897734523802
6105.84098,0.0926694292563
6105.85098,0.0966499708283
6105.86098,0.101867638882
6105.87098,0.108606253351
6105.88098,0.117241009847
6105.89098,0.128167981325
6105.90098,0.141775378888
6105.91098,0.158406558733
6105.92098,0.178899847119
6105.93098,0.205253060199
6105.94098,0.2402935062
6105.95098,0.287923060738
6105.96098,0.354332604612
6105.97098,0.448825723581
6105.98098,0.583051821733
6105.99098,0.774303841726
6106.00098,1.06448650299
6106.01098,1.53086310863
6106.02098,2.24255373497
6106.03098,3.12912215004
6106.04098,3.77344798374
6106.05098,3.59059433078
6106.06098,2.70360475924
6106.07098,1.80856730053
6106.08098,1.21742242635
6106.09098,0.873214417689
6106.10098,0.674291808572
6106.11098,0.558998910176
6106.12098,0.495817878551
6106.13098,0.469687826004
6106.14098,0.475395750078
6106.15098,0.514859410733
6106.16098,0.595725272056
6106.17098,0.727326455282
6106.18098,0.907408872813
6106.19098,1.11010511444
6106.20098,1.30390895298
6106.21098,1.4881011344
6106.22098,1.72881401728
6106.23098,2.08097266969
6106.24098,2.32288091371
6106.25098,2.24769637076
6106.26098,2.16944855971
6106.27098,2.25510432832
6106.28098,2.18881584642
6106.29098,1.78951083361
6106.30098,1.28378500533
6106.31098,0.885840034835
6106.32098,0.624416528077
6106.33098,0.459235911108
6106.34098,0.352595244283
6106.35098,0.280873468721
6106.36098,0.230628073512
6106.37098,0.194181694251
6106.38098,0.166478805818
6106.39098,0.144110385466
6106.40098,0.125583008265
6106.41098,0.110470911672
6106.42098,0.0982992213665
6106.43098,0.0883404180278
6106.44098,0.0799088022008
6106.45098,0.0726422104198
6106.46098,0.0664338504129
6106.47098,0.0611835247663
6106.48098,0.0567861428177
6106.49098,0.0531877783285
6106.50098,0.0502175220988
6106.51098,0.0473944750931
6106.52098,0.0444081404039
6106.53098,0.0414180197302
6106.54098,0.0386067377687
6106.55098,0.0360867371383
6106.56098,0.0339087464455
6106.57098,0.0320687105585
6106.58098,0.0305104154292
6106.59098,0.0291091126908
6106.60098,0.0277266365664
6106.61098,0.026369582474
6106.62098,0.0251339976318
6106.63098,0.0240222071262
6106.64098,0.0229785344244
6106.65098,0.0220161431645
6106.66098,0.0211770698126
6106.67098,0.0204531525265
6106.68098,0.0197871240963
6106.69098,0.0191559312236
6106.70098,0.0186198193073
6106.71098,0.0182264057065
6106.72098,0.0179450815208
6106.73098,0.0177164547735
6106.74098,0.0175779164
6106.75098,0.0176656724319
6106.76098,0.0180930042742
6106.77098,0.0187647644146
6106.78098,0.01904404243
6106.79098,0.0184169043096
6106.80098,0.0174453784602
6106.81098,0.0165789186772
6106.82098,0.0156254290559
6106.83098,0.0146594245089
6106.84098,0.013890694055
6106.85098,0.0133745053969
6106.86098,0.0131356616836
6106.87098,0.0131771537346
6106.88098,0.0133303765215
6106.89098,0.0131997248754
6106.90098,0.0126781266745
6106.91098,0.012108546767
6106.92098,0.0117166882086
6106.93098,0.0115095705054
6106.94098,0.011450072845
6106.95098,0.0115198465172
6106.96098,0.0116922979182
6106.97098,0.0118787598422
6106.98098,0.0120181715845
6106.99098,0.0121980724161
6107.00098,0.0125252963426
6107.01098,0.0130443579908
6107.02098,0.0137736963911
6107.03098,0.0147007879326
6107.04098,0.015823813376
6107.05098,0.0172505803041
6107.06098,0.0191691549349
6107.07098,0.0217731487656
6107.08098,0.0252766476048
6107.09098,0.0301256071728
6107.10098,0.0371726491198
6107.11098,0.0478263063351
6107.12098,0.0646016489495
6107.13098,0.09152363081
6107.14098,0.132248619043
6107.15098,0.180892788327
6107.16098,0.210770153119
6107.17098,0.196007954023
6107.18098,0.15011677925
6107.19098,0.104612267581
6107.20098,0.0726474711359
6107.21098,0.0525483081745
6107.22098,0.0400189503177
6107.23098,0.0319078566501
6107.24098,0.0262346326623
6107.25098,0.0219514616329
6107.26098,0.0186636980529
6107.27098,0.0161440383927
6107.28098,0.0141995376262
6107.29098,0.0127178594994
6107.30098,0.011602409937
6107.31098,0.0107644258485
6107.32098,0.0101700067571
6107.33098,0.00982399403769
6107.34098,0.00967719360252
6107.35098,0.00956155944044
6107.36098,0.00930574978843
6107.37098,0.0089062647237
6107.38098,0.0084580512196
6107.39098,0.00796455698041
6107.40098,0.00739423854866
6107.41098,0.00688311518605
6107.42098,0.00655430755805
6107.43098,0.00641995589882
6107.44098,0.0064848554391
6107.45098,0.00679950533841
6107.46098,0.00743478125657
6107.47098,0.00831805567094
6107.48098,0.00897203067508
6107.49098,0.00877529450176
6107.50098,0.00777911590136
6107.51098,0.00662095055083
6107.52098,0.00572642132073
6107.53098,0.00512890699343
6107.54098,0.00473200869338
6107.55098,0.00445709293163
6107.56098,0.00425953746184
6107.57098,0.00411747127676
6107.58098,0.00402385239202
6107.59098,0.00397979670358
6107.60098,0.00397493547698
