nu,CH4/x=3e-6/T=253K/P=.53atm/L=10000000cm
6101.80098,0.00673001956923
6101.81098,0.00665514088969
6101.82098,0.00649916539038
6101.83098,0.00625469130396
6101.84098,0.0059302894817
6101.85098,0.00556965670704
6101.86098,0.0052357195036
6101.87098,0.00497317158107
6101.88098,0.0047932383813
6101.89098,0.00468593897613
6101.90098,0.00462537966364
6101.91098,0.00456795567542
6101.92098,0.00448288921022
6101.93098,0.00438917217049
6101.94098,0.00432988194799
6101.95098,0.0043303149166
6101.96098,0.0043947846646
6101.97098,0.00450996616425
6101.98098,0.00463753607805
6101.99098,0.00472637060253
6102.00098,0.0047511867609
6102.01098,0.00472231360376
6102.02098,0.00465305305124
6102.03098,0.0045491499455
6102.04098,0.00442672426368
6102.05098,0.00431333509386
6102.06098,0.00423128809111
6102.07098,0.00418044744776
6102.08098,0.00413624777375
6102.09098,0.00407537095329
6102.10098,0.00400230871079
6102.11098,0.00394123049175
6102.12098,0.00390886638519
6102.13098,0.00389975631954
6102.14098,0.0038959670274
6102.15098,0.00388776108555
6102.16098,0.00388285459735
6102.17098,0.00389743445137
6102.18098,0.00394529328344
6102.19098,0.00402819957171
6102.20098,0.00413079255617
6102.21098,0.00422043250103
6102.22098,0.00425885215345
6102.23098,0.0042351623944
6102.24098,0.00417067193982
6102.25098,0.00408698681648
6102.26098,0.003999163086
6102.27098,0.00392448436563
6102.28098,0.00387665446018
6102.29098,0.0038602899586
6102.30098,0.00387361439457
6102.31098,0.00391268317124
6102.32098,0.00397397423116
6102.33098,0.00405706565406
6102.34098,0.00416677812204
6102.35098,0.00431034739509
6102.36098,0.00448757622725
6102.37098,0.00467802409017
6102.38098,0.00484414254036
6102.39098,0.00496305473012
6102.40098,0.00504930808539
6102.41098,0.00513492370453
6102.42098,0.00523873574075
6102.43098,0.00536600734897
6102.44098,0.00552515852844
6102.45098,0.00572965203132
6102.46098,0.00598547375959
6102.47098,0.00628234778321
6102.48098,0.00659786877104
6102.49098,0.00691595903398
6102.50098,0.00724578287885
6102.51098,0.00761967493691
6102.52098,0.00807513241872
6102.53098,0.00864351139111
6102.54098,0.00935281129733
6102.55098,0.010236335521
6102.56098,0.0113409519266
6102.57098,0.0127351125169
6102.58098,0.0145183061783
6102.59098,0.0168310309439
6102.60098,0.0198585866345
6102.61098,0.0238190488546
6102.62098,0.0289431404929
6102.63098,0.0354688322223
6102.64098,0.0435835123819
6102.65098,0.0530783538899
6102.66098,0.0628965635139
6102.67098,0.0719374064176
6102.68098,0.0807621679162
6102.69098,0.0908355307125
6102.70098,0.101757884566
6102.71098,0.109882192391
6102.72098,0.11036196365
6102.73098,0.102368324934
6102.74098,0.0907083090818
6102.75098,0.0809951427379
6102.76098,0.0752601254799
6102.77098,0.071427866078
6102.78098,0.0656978196992
6102.79098,0.0565971692345
6102.80098,0.0461571659695
6102.81098,0.0369156564316
6102.82098,0.0298362264342
6102.83098,0.0247307308406
6102.84098,0.0211077094802
6102.85098,0.0185304730017
6102.86098,0.0166731031544
6102.87098,0.015311648583
6102.88098,0.0143215197779
6102.89098,0.0136578648188
6102.90098,0.0133116001946
6102.91098,0.013280884965
6102.92098,0.0135751663507
6102.93098,0.0142376138528
6102.94098,0.0153684833187
6102.95098,0.0171376852232
6102.96098,0.019800379423
6102.97098,0.0237121344876
6102.98098,0.0292659906752
6102.99098,0.0365530999289
6103.00098,0.0445405081133
6103.01098,0.0503890321164
6103.02098,0.0509069916998
6103.03098,0.0458209662165
6103.04098,0.0380591976955
6103.05098,0.0305584062251
6103.06098,0.0245333361518
6103.07098,0.0200690295094
6103.08098,0.0168855355126
6103.09098,0.0146520282102
6103.10098,0.0130983379891
6103.11098,0.0120358161453
6103.12098,0.0113353031377
6103.13098,0.0108957732614
6103.14098,0.0106344334097
6103.15098,0.0105090839784
6103.16098,0.0105254831867
6103.17098,0.0107041857934
6103.18098,0.011056305789
6103.19098,0.01158894656
6103.20098,0.0123349083677
6103.21098,0.0133725672175
6103.22098,0.0148225153086
6103.23098,0.0168417295715
6103.24098,0.0196309544415
6103.25098,0.02344391082
6103.26098,0.0285652804566
6103.27098,0.0351677430355
6103.28098,0.0428879746241
6103.29098,0.0501797533344
6103.30098,0.0543435267489
6103.31098,0.0532855065583
6103.32098,0.0475515297536
6103.33098,0.0397572294307
6103.34098,0.0322923392982
6103.35098,0.026226483333
6103.36098,0.0216543768062
6103.37098,0.0182700958793
6103.38098,0.0157031692805
6103.39098,0.0136829098798
6103.40098,0.0120703011164
6103.41098,0.0107932466161
6103.42098,0.00979412714536
6103.43098,0.00902373529268
6103.44098,0.00843977724204
6103.45098,0.00800010216401
6103.46098,0.00766473478839
6103.47098,0.00739636344423
6103.48098,0.00715374119906
6103.49098,0.00688780470888
6103.50098,0.00657957966132
6103.51098,0.00627489578202
6103.52098,0.00603177840267
6103.53098,0.00586849558996
6103.54098,0.00577635231764
6103.55098,0.00574431730885
6103.56098,0.00575597304533
6103.57098,0.00577195456596
6103.58098,0.00574105154963
6103.59098,0.0056411544188
6103.60098,0.00548874473596
6103.61098,0.00531827849372
6103.62098,0.00516909436778
6103.63098,0.00506618528523
6103.64098,0.0050128677605
6103.65098,0.00500388893055
6103.66098,0.00503698559703
6103.67098,0.00511243112367
6103.68098,0.00522388006142
6103.69098,0.00535098021554
6103.70098,0.00546958362706
6103.71098,0.00557498695748
6103.72098,0.00567792735804
6103.73098,0.00577515788273
6103.74098,0.0058511614425
6103.75098,0.00591655280092
6103.76098,0.00601748917153
6103.77098,0.00620454886161
6103.78098,0.00652111347712
6103.79098,0.00700991952425
6103.80098,0.00771526878857
6103.81098,0.0086804707338
6103.82098,0.0099121848159
6103.83098,0.0112243581567
6103.84098,0.0120983557576
6103.85098,0.0120435457405
6103.86098,0.0112069800111
6103.87098,0.0102043315764
6103.88098,0.00947651024618
6103.89098,0.0090908494457
6103.90098,0.00889229404708
6103.91098,0.00872430108421
6103.92098,0.00854241140784
6103.93098,0.0083424280261
6103.94098,0.00815401984691
6103.95098,0.00804663686745
6103.96098,0.00801978231689
6103.97098,0.00799935447152
6103.98098,0.0079318611436
6103.99098,0.00782463451326
6104.00098,0.00774129212387
6104.01098,0.00773717221715
6104.02098,0.0078152676651
6104.03098,0.00795345215221
6104.04098,0.00813441507882
6104.05098,0.00836624431325
6104.06098,0.0086714275105
6104.07098,0.00902236184669
6104.08098,0.00932824322151
6104.09098,0.00956074809354
6104.10098,0.00981869764768
6104.11098,0.0101865414114
6104.12098,0.010636101518
6104.13098,0.0111095290134
6104.14098,0.0116237507918
6104.15098,0.0122611890994
6104.16098,0.013110180345
6104.17098,0.0141898701126
6104.18098,0.015406981993
6104.19098,0.0166582332647
6104.20098,0.0180343512199
6104.21098,0.0198871404389
6104.22098,0.0226835551671
6104.23098,0.0268633125907
6104.24098,0.0327516289861
6104.25098,0.0402324424035
6104.26098,0.0480589692534
6104.27098,0.0535282378767
6104.28098,0.0539436114087
6104.29098,0.049184729272
6104.30098,0.0418509988531
6104.31098,0.0347317543973
6104.32098,0.0291410666195
6104.33098,0.0251217078051
6104.34098,0.0222190706224
6104.35098,0.0199967201886
6104.36098,0.0181121773233
6104.37098,0.0163347079743
6104.38098,0.014674984871
6104.39098,0.0132828174708
6104.40098,0.0122310916247
6104.41098,0.0114893149174
6104.42098,0.0109968367573
6104.43098,0.0107026985761
6104.44098,0.0105665649272
6104.45098,0.0105433222485
6104.46098,0.0105693446801
6104.47098,0.0105713306724
6104.48098,0.0105068087101
6104.49098,0.0104012775498
6104.50098,0.0103293063173
6104.51098,0.010362918243
6104.52098,0.0105515332109
6104.53098,0.0109363058844
6104.54098,0.0115597300301
6104.55098,0.0124245643551
6104.56098,0.0133740741008
6104.57098,0.014025864863
6104.58098,0.0140524278457
6104.59098,0.013574203987
6104.60098,0.0129864691164
6104.61098,0.0125165166033
6104.62098,0.01215315941
6104.63098,0.0118249134192
6104.64098,0.011536506901
6104.65098,0.0113470425903
6104.66098,0.0112896975617
6104.67098,0.011360059675
6104.68098,0.011537616644
6104.69098,0.0118056188193
6104.70098,0.0121555170113
6104.71098,0.0125571414851
6104.72098,0.012953915844
6104.73098,0.0133158784194
6104.74098,0.013650354873
6104.75098,0.0139872804702
6104.76098,0.014397636681
6104.77098,0.0149627168366
6104.78098,0.0156919819832
6104.79098,0.0164758226112
6104.80098,0.0170969903053
6104.81098,0.0173289097241
6104.82098,0.0171254628589
6104.83098,0.0167022762945
6104.84098,0.016358390902
6104.85098,0.0162544263443
6104.86098,0.016381293188
6104.87098,0.0166624306999
6104.88098,0.0170701911466
6104.89098,0.0176585258524
6104.90098,0.0184781477622
6104.91098,0.0195000858201
6104.92098,0.0206490088026
6104.93098,0.0219396853197
6104.94098,0.023544049671
6104.95098,0.0256420754571
6104.96098,0.0281748680843
6104.97098,0.0306502150467
6104.98098,0.0322087037437
6104.99098,0.0322081715759
6105.00098,0.0308434448634
6105.01098,0.0289242487276
6105.02098,0.0271805433392
6105.03098,0.0259647288086
6105.04098,0.0253481663325
6105.05098,0.0252640482756
6105.06098,0.0255752290377
6105.07098,0.0260949989667
6105.08098,0.0265952909202
6105.09098,0.0268539719844
6105.10098,0.0268245014288
6105.11098,0.0267145399986
6105.12098,0.0267687562215
6105.13098,0.0270846560305
6105.14098,0.0276332072444
6105.15098,0.0283290440245
6105.16098,0.0290734426616
6105.17098,0.0298008420571
6105.18098,0.0305300410964
6105.19098,0.0313409773923
6105.20098,0.0322966568993
6105.21098,0.0334133002728
6105.22098,0.0346947838289
6105.23098,0.0361638832746
6105.24098,0.0378512132168
6105.25098,0.0397787190423
6105.26098,0.0419749041371
6105.27098,0.0445089819861
6105.28098,0.0474937505735
6105.29098,0.0510672460186
6105.30098,0.0554008149384
6105.31098,0.0606782595258
6105.32098,0.0669843127537
6105.33098,0.0742074421229
6105.34098,0.0819629094983
6105.35098,0.0893113207139
6105.36098,0.0947741893092
6105.37098,0.0974378963829
6105.38098,0.0980319811679
6105.39098,0.0983294879116
6105.40098,0.0997048974739
6105.41098,0.102605829611
6105.42098,0.10703606235
6105.43098,0.113125946422
6105.44098,0.121204752039
6105.45098,0.131579364982
6105.46098,0.144388541823
6105.47098,0.15961881252
6105.48098,0.177413972858
6105.49098,0.198570339973
6105.50098,0.224658780507
6105.51098,0.257749092738
6105.52098,0.300349968301
6105.53098,0.355827446493
6105.54098,0.429222236657
6105.55098,0.528252856934
6105.56098,0.664306375933
6105.57098,0.853069822335
6105.58098,1.11253356901
6105.59098,1.45146599985
6105.60098,1.83846904316
6105.61098,2.1647201087
6105.62098,2.27511987215
6105.63098,2.1052214381
6105.64098,1.75449567665
6105.65098,1.37624663428
6105.66098,1.05891937956
6105.67098,0.820519513931
6105.68098,0.648538755949
6105.69098,0.525320136336
6105.70098,0.436340720989
6105.71098,0.371269639265
6105.72098,0.323053668803
6105.73098,0.286875616977
6105.74098,0.259492351002
6105.75098,0.23880349189
6105.76098,0.22338128984
6105.77098,0.212121200316
6105.78098,0.204181410636
6105.79098,0.199049528985
6105.80098,0.196484288883
6105.81098,0.196353072137
6105.82098,0.198552578091
6105.83098,0.203032261684
6105.84098,0.209836979429
6105.85098,0.219132727219
6105.86098,0.231228509889
6105.87098,0.246589108847
6105.88098,0.265821801531
6105.89098,0.289666624236
6105.90098,0.319046402605
6105.91098,0.355266789719
6105.92098,0.400419016312
6105.93098,0.457701022247
6105.94098,0.531599683498
6105.95098,0.628338746807
6105.96098,0.756543333096
6105.97098,0.927760879883
6105.98098,1.15749709323
6105.99098,1.46861203028
6106.00098,1.89338591052
6106.01098,2.45915843297
6106.02098,3.1432934924
6106.03098,3.80203133639
6106.04098,4.14937289231
6106.05098,3.95600414255
6106.06098,3.33254027451
6106.07098,2.61225531172
6106.08098,2.01840519822
6106.09098,1.59679747737
6106.10098,1.316934556
6106.11098,1.14035450057
6106.12098,1.0393918564
6106.13098,0.99774651553
6106.14098,1.00769947037
6106.15098,1.06713225735
6106.16098,1.17587579559
6106.17098,1.33052429794
6106.18098,1.52020496715
6106.19098,1.73156213142
6106.20098,1.96580097714
6106.21098,2.24780042483
6106.22098,2.58587929053
6106.23098,2.88247668059
6106.24098,2.98323614999
6106.25098,2.91610529137
6106.26098,2.83893446577
6106.27098,2.75687057865
6106.28098,2.54755451269
6106.29098,2.17852396158
6106.30098,1.7488137462
6106.31098,1.36291221841
6106.32098,1.06091360458
6106.33098,0.837934427561
6106.34098,0.675491433452
6106.35098,0.556111757692
6106.36098,0.466771214763
6106.37098,0.398378885297
6106.38098,0.344599402486
6106.39098,0.301180200529
6106.40098,0.265532356213
6106.41098,0.236071219322
6106.42098,0.211591901932
6106.43098,0.19104139348
6106.44098,0.17356844362
6106.45098,0.158579235345
6106.46098,0.14567709416
6106.47098,0.134564788163
6106.48098,0.124994921747
6106.49098,0.116718488292
6106.50098,0.109402056742
6106.51098,0.102669522549
6106.52098,0.0963145377712
6106.53098,0.0903451706401
6106.54098,0.0848366970353
6106.55098,0.0798452307614
6106.56098,0.0753820441262
6106.57098,0.0714090972907
6106.58098,0.0678442681528
6106.59098,0.0645826780172
6106.60098,0.0615461511941
6106.61098,0.0587178325833
6106.62098,0.0561056252103
6106.63098,0.0536953357256
6106.64098,0.051467611474
6106.65098,0.0494256894839
6106.66098,0.0475749094214
6106.67098,0.0458970193618
6106.68098,0.0443630121417
6106.69098,0.0429696139017
6106.70098,0.0417406407069
6106.71098,0.0406886672526
6106.72098,0.0398015563714
6106.73098,0.0390748445795
6106.74098,0.0385415588226
6106.75098,0.0382406453093
6106.76098,0.0381310860233
6106.77098,0.0379956572729
6106.78098,0.0375006255835
6106.79098,0.0365388208986
6106.80098,0.0353214913716
6106.81098,0.034016131493
6106.82098,0.0326729312222
6106.83098,0.0314029298367
6106.84098,0.0303328908344
6106.85098,0.0295281778101
6106.86098,0.0289973026475
6106.87098,0.0286711316805
6106.88098,0.028370480215
6106.89098,0.0279072489122
6106.90098,0.0272871105564
6106.91098,0.0266813394691
6106.92098,0.0262256559584
6106.93098,0.0259613192584
6106.94098,0.0258843080683
6106.95098,0.0259765882942
6106.96098,0.0262030521122
6106.97098,0.0265211644304
6106.98098,0.0269343653954
6106.99098,0.0275113550482
6107.00098,0.0283345466357
6107.01098,0.0294663401101
6107.02098,0.0309528617575
6107.03098,0.0328416523596
6107.04098,0.0352245577544
6107.05098,0.0382744298365
6107.06098,0.0422392465967
6107.07098,0.0474389623802
6107.08098,0.0543231090357
6107.09098,0.0635795272687
6107.10098,0.0762232778149
6107.11098,0.0936418666433
6107.12098,0.117427704089
6107.13098,0.148371557301
6107.14098,0.183853318999
6107.15098,0.214680537924
6107.16098,0.227167407939
6107.17098,0.214219150672
6107.18098,0.18299262706
6107.19098,0.147178577042
6107.20098,0.115946620105
6107.21098,0.0919085056969
6107.22098,0.0742603598134
6107.23098,0.061341781634
6107.24098,0.0516835369811
6107.25098,0.0442767901292
6107.26098,0.0385000578451
6107.27098,0.0339496902027
6107.28098,0.030348089626
6107.29098,0.0274985226609
6107.30098,0.0252468551735
6107.31098,0.023473384788
6107.32098,0.0220938790825
6107.33098,0.0210336890526
6107.34098,0.0201921130036
6107.35098,0.0194466888233
6107.36098,0.0187058756054
6107.37098,0.0179428693409
6107.38098,0.0171612482655
6107.39098,0.0163587809126
6107.40098,0.0155720932245
6107.41098,0.0148960216828
6107.42098,0.0144099297543
6107.43098,0.0141458376604
6107.44098,0.0141152547048
6107.45098,0.0143163940716
6107.46098,0.0146910541271
6107.47098,0.0150546380946
6107.48098,0.0151103806074
6107.49098,0.0146493287946
6107.50098,0.0137522376621
6107.51098,0.0127059601014
6107.52098,0.0117519383856
6107.53098,0.0109783768486
6107.54098,0.0103756714235
6107.55098,0.00990747405037
6107.56098,0.00954175382385
6107.57098,0.00925717298212
6107.58098,0.00904051155897
6107.59098,0.00887874884568
6107.60098,0.00874807273738
6107.61098,0.00861532611845
6107.62098,0.00846318472527
6107.63098,0.00830600007187
6107.64098,0.00816467174797
6107.65098,0.00804070501408
6107.66098,0.00793143649934
